Text,Label
የጋሪው መለየታ ቁጥር ባንገቱ የሌለው እንስሳ ጋሪ እንዲጎትት ማድረግ ።,3
የደንቢ ተቆጣጣሪ ትራፊክ ፖሊስ ስልጣንና ተግባር,3
ተሽከርካሪ በእንቅስቃሴ ላይ / በጉዞ ላይ / እያለ በር መክፈት ወይም ተሽከርካሪ ሳይቆም ሰው ማውረድ ወይም ማሳፈር ፣,3
ከሚመለከተው ፅሕፈት ቤት የይለፍ ፍቃድ ወይም መውጫ ሳይዝ መስመር ላይ የተያዘ ኣሽከርካሪ ወይም ባለንብረት ለዚህ ጉዳይ በዚህ ደንብ የተቀመጠ ቅጣት እንደተጠበቀ ሆኖ በተጨማሪ ተሽከርካሪው ለሶስት ቀናት በፖሊስ ፅሕፈት ቤት ሊቆም ይችላል ።,3
በሁለተኛና አንደኛ ደረጃ ትምህርት ቤቶች የመረጃ ሥርዓት እንዲገነባና መረጃዎቹም በተንቀሳቃሽ ስልኮች፣ በታብሌት እና በማንኛውም የኤሌክትሮኒክስ መሳሪዎች የተደገፉ እንዲሆኑ ያደርጋል፣የትምህርት ኢንፎርሜሽንና ኮሙኒኬሽን ቴክኖሎጂ የአሠራር ማዕቀፎች/ሮድማፕ/ እንዲቀረፁና እንዲተገበሩ ማድረግ ለክልል ትምህርትቢሮ፣ ለዞን፣ ለወረዳና ትምህርት ጽ/ቤት እና ለትምህርት ቤቶች ባለሞያዎች በትምህርት ቴክኖሎጂ መሳሪያዎች አያያዝና አጠቃቀማቸው ላይ የአቅም ግንባታ ስልጠናን መስጠት፣የኢንፎርሜሽን ቴክኖሎጂ አገልግሎቶች በአጠቃላይ ትምህርቱ ዘርፍ ተደራሽ እንዲሆኑ የሚያስችሉ የትግበራ ስልቶች መንደፍና እንዲፈፀሙ ማድረግ፣,3
ከውስጥ ወደ ውጭ ወይም ከውጭ ወደ ውስጥ ለእይታ የሚከለክሉ የተለያዩ ለእሎች ፣ ጌጣ ጌጦች ወረቀትና ቀለም በተሽከርካሪ መስተዋት መለጠፍ ወይም መቅባት ፣,3
በህዝብ መጓጓዣ ተሽከርካሪ በውጭ ክፍል ሰውን መጫን ፣,3
ኣምልጦ ወይም ጥሶ የሄደ ኣሽከርከሪ ለፈፀመው ጥፋት ራሱ መጥቶ በዚህ ደንብ መሰረት የተቀመጠ ተገቢውን ውሳኔ መቀበል ካልቻለ ካለበት ቦታ ባለንብረቱ ይዞ ያቀርበዋል ።,3
አገልግሎት የሚሆን ቀጣይነት ያለው የገጠር ኢነርጂ ቴክኖሎጂ ማበረታቻ ፕሮጀክት - ኢትዮጵያ፤,3
ኣምስተኛ ደረጃ ቅጣት ብር 500,3
ከህጋዊ የህክምና ተቋም የእንስሳው ኣካላዊና ጤንነታዊ ሁኔታ የሚገልፅ ማስረጃ የሌለው እንስሳ ጋሪ እንዲጎትት ማድረግ ፣,3
አጠቃቀም እንዲተኩ በማድረግ፤ ከኢነርጂ ጋር በተገናኘ የኢትዮያን የካርቦን ዳይኦክሳይድ ልቀት,3
የሚያሰክር መጠጥ ጠጥተህ በደም ውስጥ ኣልኮል መጠን ከ1000ሚሊ በላይ ወይም እየጠጣህ መንዳት ፣,3
መንጃ ፍቃዱ ተይዞ እያለ ተሽከርካሪ በመንገድ እያሽከርከረ የተገኘ ኣሽከርካሪ በዚህ ደንብ መሰረት ተቀጥቶ ሲያሽከረክረው የተገኘ ተሽከርካሪ በትራፊክ ፖሊስ ተይዞ የተወሰነለት ቅጣት እስከሚፈፅም ድረስ ድህንነቱ በሚጠበቅበት ቦታ እንዲቆም ይደረጋል ።,3
ሰሌዳ የተፈታበት ተሽከርካሪ ባለንብረት በፈለገበት ቦታ ወስዶ ማስቀመጥ ይችላል ፣,3
ከ01-15 ቀናት ኣሳልፈው ለሚመጡ ተከሳሾች በመጀመሪያው ቅጣት ላይ 25 % በመጨመር እንዲከፍሉ ይደረጋል ፣,3
ማንኛውምን በንግድ የተመዘገበ የህዝብ መጓጓዣ ተሽከርካሪዎች ለተጓዠ ለሰውነት ይሁን ለእቃው የሚከፈለው ገንዘብ መጠን የሚገለፅ ህጋዊ ደረሰኝ ኣለመስጠት ፣,3
በ10 ተከታታይ ቀናት ውስጥ መንጃ ፈቃድ የለህም ወይም ሰሌዳ የሌለው ተሽከርካሪ ኣሽከርክረሃል ተብሎ ሊቀጣ ኣይችልም ፣,3
የተበላሸ ወይም ያልተበላሸ ተሽከርካሪ ለኣደጋ በሚያጋልጥ ሁኔታ በመንገድ ላይ መጎተት ፣,3
ሰውና ተሽከርካሪ በብዛት በሚንቀሳቀሱበት ጎደና ብስክሌት ማለማመድ ፣,3
ለቁጥጥሐር በፖሊስ ትራፊክ እንዲቆም ተጠይቆ ኣለመቆም ።,3
ሶማሌ ክልል ትምህርት ቢሮ,3
ዘርፉ በፍትሃዊነትና ተገቢነት ላይ በማተኮር የሀገሪቱን የሰው ሃይል እና አጠቃላይ የህብረተሰቡን የወደፊት ዕጣ ፈንታ በመቅረጽ ረገድ ወሳኝ ሚና ይጫወታል።,3
በ30 ሜትር ርቀት ሊታይና ሊነበብ የሚችል ለማጅ የሚል ፅሑፍ ሳይለጥፉ ማሽከርከር ፣,3
ሰክሮ በመንገድ ሲያሸከርክር የተገኘ,3
በቀኝ ፣ በግራ ወይም ፊት ለፊት ለሚመጣ ተሽከርካሪ እና እግረኛ ቅድሚያበሚሰጥበት ቦታ ቅድሚያ ኣለመሰጠት ፣,3
ለተገልጋዮች ግልፅ የሆነ ማብራሪያ ለመስጠት ፣,3
የተሽከርካሪ ባለንብረት የጥፋት ደረጃ ዓይነት,3
ስድስተኛ ደረጃ ቅጣት ብር 100,3
በተለያዩ ምክንያቶች በሚመለከተው ፅሕፈት ቤት ፈቃድ ተሽከርካሪ እንዳያሽከረክር መንጃ ፈቃዱን ታግዶበት እያለ በመንገድ ላይ ተሽከርካሪ ማሽከርከር ፣,3
የትራፊክ ምልክትና ማመልከቻ መጣስ,3
በማናቸው ቦታ ወደኔ ወደኔ በማለት ሰውን መጎተት ወይም ከፍላጎት ወጭ ወደ መኪና መጫን ፣,3
ደንብን ስለመሻር,3
ኣመታዊ የተሽከርካሪ ደህንነት ምርመራ ያለ ኣደረገ ተሽከርካሪ ሲያሽክረከር ላገኘው ኣሸከርካሪ የክስ ፎርም ሞልቶ ከሰጠ በሃላ ተሽከርካሪ ዓመታዊ ምርመራ እስክታደርግ የፊት ወይም የሃላ ታርጋ ተፈቶ በፖሊስ ፅሕፈት ቤት ተቀምጦው ይቆያል ፣,3
ለእግረኞች ማቋረጫ ወይም መሻገሪያ ተብሎ በተቀለመ መንገድ ላይ ለእግረኞች ቅድሚያ ኣለመስጠት ወይም ተሽከርካሪንማቆም ፣,3
ከተሰጡት ኣስር የስራ ቀናት በኃላ ለሚመጡ ተከሳሾች,3
የፖሊስ ፅሕፈት ቤት የገቢዎች ልማት ባለስልጣን ባወጡት ኣሰራር መሰረት በየቀኑ የተሰበሰበው ገንዘብ ወደ ባንክ ወይም ወደ ገቢዎች ባለስልጣን ገቢ ያደርጋል ፣,3
ይህን ደንብ በመተላለፍ የተከሰሰ ኣሽከርካሪ ይሁን የተሽከርካሪ ባለንብረት ፣ ረዳት ወይ ገንዘብ ተቀባይ በተሰጠው ቅጣት ቅሬታ ካለው ኣሽከርካሪ ከሆነ መንጃ ፈቃድ ፣ ባለንብረት ባለንብረት ፣ ረዳት ወይ ገንዘብ ተቀባይ ከሆነ የንብረት ባለይዞታነት ማረጋገጫ ወይም ኣንደኛው ሰሌዳ በማስያዝ በ12 የስራ ቀናት ውስጥ ከቅርብ የፖሊስ ትራፊክ ኣዛዠ ጀምሮ እስከ ኮሚሽነር ኣቤቱታው ማቅረብ ይችላል ፣,3
ጥፋት ፈፅሞ ቅጣት ከተመወሰነለት ቀን ጀምሮ በ70 ቀናት ውስጥ ቅጣቱ ለመፀም ካልቻለ ይዝዋት የነበረ ተሽከርካሪ ካለችበት ተፈልጋ ለ5 ቀናት 2 ታርጋ ተፈትቶ በፖሊስ ጣብያ እንዲቀመጥ በማድረግ ተሽከርካሪው እንዲቆም ይደረጋል ፣ ከ5 ቀናት በኃላ በመጀመሪያው ቅጣት ላይ 100 % በመጨመር ሲከፍል ሰሌዳ ይሰጠዋል ።,3
መንጃ ፈቃድ ማለት በሞተር ሃይል ለሚንቀሳቀስ ተሽከርካሪ ለመምራት የሚያችል በደንብና መመሪያ መሰረት የሚሰጥ መንጃ ፈቃድ ነው ፣,3
የክስ ቻርጅ ለተከሳሽ ይሰጣል ፣ የክሱ ቅጅና የያዘው የማሽከርከሪያ ፈቃድ ለሚመለከተው የፖሊስ ፅሕፈት ቤት በ24 ሰዓት ውስጥ ያቀርባል ፣,3
የጋሪ ነጂ የጥፋት ደረጃ,3
ተሽከርካሪው እንዲቆም ያደረገ ፖሊስ ትራፊክ ኣሽከርካሪው ስካርን ያበራለት መሆኑ ሲያረጋግጥ በዚህ ደንብ መሰረት ቅጣቱ በመፈፀም ተሽከርካሪው እንዲለቀቅ ያደርጋል ።,3
ለማገዝ አቅዷል፡፡,3
ከሚመለከተው ፅሕፈት ቤት ፍቃድ ወጭ በማናቸው ተሽከርካሪ ላይ በፋብሪካ ከተገጠመለት ውጭ ማናቸውም ኣካል በተሸከርካሪ ላይ መጨመር ፣,3
ሰሌዳ ያላደረገ ጋሪ በመንገድ እንዲንቀሳቀስ ማድረግ ፣,3
በማንኛውም ወቅት የህዝብ መጓጓዝ የንግድ ተሽከርካሪ ወደ ምትሄድበት ቦታ ከሚመለከተው ፅሕፈት ቤት መውጫ ሳትይዝ መሄድ ወይም የተጭበረበረ መውጫ መጠቀም ፣,3
ከሚመለከተው ፅሕፈት ቤት ፈቃድ ውጭ ኣንድ ሰሌዳ የፊት ወይም የኃላ የለጠፈ ተሽከርካሪ በመንገድ ላይ ማሽከርከር ፣,3
ከተፈቀደልህ የጭነት መጠን በላይ መጫን,3
የተፈፃምነት ወሰን ይህ ደንብ በትግራይ ብሄራዊ ክልላዊ መንግስት ክልል ውስጥ ተፈፃሚ ይሆናል ።,3
ተሽከርካሪ ማለት በሞተር ሃይል ወይም ያለ ሞተር ሃይል የሚንቀሳስ ወይመ እየተሳበ በመንገድ ላይ ሁለት ወይም ከዛ በላይ በሆኑ ጎማዎች የሚንቀሳቀስ ወይም የሚጎተተ ነው ፣,3
ትግራይ ክልል ትምህርት,3
በኣምስተኛ ደረጃ የጥፋት ዓይነት ሶስት ጊዜ ካጠፋ ከገንዘብ ቅጣቱ በተጨማሪ መንጃ ፍቃዱን ለስድስት ወር ይነጠቃል ። ለኣራተኛ ጊዜ ጥፋት ከገንዘብ ቅጣቱ በተጨማሪ መንጃ ፈቃዱን ለኣንድ ኣመት ይነጠቃል ።,3
በትኬት ላይ የተጓዡ ሙሉ ስም ፣ መነሻና መድረሻ ቦታ ፣ መነሻ ሰዓት ፣ ቀን ሰሌዳ ቁጥር ወይም ጎን ቁጥር ኣለመፃፍ ፣,3
የክልል ትምህርት ቢሮዎችና ሁለተኛ ደረጃ ትምህርት ቤቶች በትምህርት ቴክኖሎጂ መሳሪያዎች ላይ ለሚያጋጥማቸው ቴክኒካል ችግሮች የብልሽት ጥገና ድጋፍ ያደርጋል፤የትምህርት ይዘት ፕሮግራሞችን በተለያዩ የአፕሊኬሽ ፕላትፎርሞች /ለምሳሌ Learning management system/ለትምህርት ተቋማት ለማድረስ የሚያስችሉ ጥናቶች እንዲጠኑ ያደርጋል፣ በተጨማሪም ለተቋሙ ብሎም ለሀገር በሚጠቅም መልኩ እንዲዘጋጅ በማድረግ በሥራ ላይ እንዲውል አቅጣጫ ይሰጣል፡፡,3
በህግ ቁጥጥር ስር የሚገኙ ተጠርጣሪዎችና በሪፈር ከማረሚያቤቶች የሚላኩ የህግ ታራሚዎች ከነሱ ኣብረው የሚገኙ እድሜያቸው ከ5 ዓመት በታች የሆኑ ህፃናት ልጆቻቸው ብቻ ፣,3
ኦሮሚያ ትምህርት ቢሮ,3
መብራት ኣብርቶ መንቀሳቀስ በሚገባበት ወቅት መብራት ሳያበሩ ሳይክል በመንገድ ላይ ማሽከርከር ።,3
ከብስክሌት መቀመጫ ወንበር ውጭ በሌላ የብስክሌት ቁጭ ብሎ ሳይክል መንዳት ።,3
ድንገተኛ የመቅመስና የማሽተት ፍላጎት ማጣት ሊያሳይ ይችላል።,3
ይሆናል፡፡ ስለሆነም ፕሮጀክቱ የግሉን ዘርፍ ያሳተፈና ገበያ ተኮር የሆነ አቅጣጫን በመከተል,3
መንጃ ፈቃድ ጭራሽ ሳይኖረው ተሽከርካሪ ማሽከርከር ፣,3
የትራፊክ ኣደጋ በተከሰተበት ወቅት በኣደጋው ለተጎዱ ሰዎች የኣስቸኳይ እርዳታ እንዲያገኙ ወደ ህክምና ቦታ ለማጓጓዝ በመንገድ ላይ ትራፊክ ድሕንነት ተቆጣጣሪዎች ትብብር ተጠይቀህ ፍቃደኛ ኣለመሆን ፣,3
ሊሆኑ እንደሚችሉ ይጠበቃል፡፡,3
ኮሬቻ ማለት ሳይክል ነጂ የሚቀመጥለት ወንበር ነው ፣,3
ሶስተኛ ደረጃ ቅጣት ብር 1000,3
የሌላን ጋሪ ሰሌዳ በመለጠፍ እየተጠቀሙበት መገኘት ፣,3
በኣንድ ዓመት ውስጥ ተመሳሳይ ሆነ የማይመሳሰል የጥፋት ዓይነት ደረጃ ሶስት ጊዜ ለፈፀመ ከፍተኛው ቅጣት ብር 500.00 ይቀጣል ።,3
የጡንቻ ህመም,3
ሞተር ኣልቦ ተሽከርካሪ ማንኛውም በእንስሳ እየተጎተተ ወይም እየተሳበ የሚንቀሳቀስ ባለ ሁለት ወይም ባለ ኣራት ጎማ ጋሪና በሰው ሃይለ የሚንቀሳቀስ ፣ በሰው እየተነዳ የሚንቀሳቀስ ፔዳል ሳይክል ተሽከርካሪ ነው ፣,3
ተጓዥ ሊመለስለት የሚገባው ተመላሽ ገንዘብ ኣለመመለስ ።,3
እንጨትን የማድረቂያ ዘዴ አውቃው የደረቀ እንጨት ጠቀሜታ እንዲረዱ ማገዝ/ማስተማር,3
ሶስተኛ የቅጣት ደረጃ ብር 50,3
የሚመለከተው ፅሕፈት ቤት ማለት የኮንስትራክሽን መንገድን ትራንስፖርትን ፅሕፈት ቤት ነው ፣,3
ወደ ምትታጠፍበት ኣቅጣጫ ምልክት ሳታሳይ መታጠፍ ።,3
ተለጣፊ ምልክት ቦሎ በግልፅ በሚታይ የፊት መስተዋት ላይ ያለመለጠፍ ፣,3
... testኢng,3
የደምቡ ኣንቀፅ 2 / 5 / እንደሚከተለው ተሻሽሏል ፣ ክፍያ የማይጠየቅበት የጤና ኣገልግሎት ማለት ያለ ክፍያ የሚሰጥ የጤና ኣገልግሎት ነው ፣,3
ኣምልጦ የሄደው ኣሽከርካሪ ባለንብረቱ ማቅረብ ካልቻለ ኣምልጦ በሄደው ኣሽከርካሪ ላይ ሊወሰድ የነበረው ቅጣት በባለንብረቱ ይከፍለዋል ።,3
ፊት ለፊት ለእይታ በሚያዳግት መታጠፊያ ቦታ ላይ ክላክ ኣለመንፋት ፣,3
ኤጀንሲዎች,3
የተወሰነለት ቅጣት ለመክፈል ፍቃደኛ ያልሆነ ይግባይ ብሎ ውሳኔው እስካል ተቀየረ ድረስ ቅጣቱን እስከሚከፍል ሰሌዳው ተይዞ ይቆያል ፣,3
ሁለተኛ ደረጃ ቅጣት ብር 100,3
"ትምህርት ሚኒስቴር እስከ 12ኛ ክፍል ድረስ ያለውን በመያዝ አጠቃላይ ትምህርትን እንዲመራ ሲደረግ በሳይንስና ቴክኖሎጂ ሚኒስቴር ስር የነበሩት የአዲስ አበባ እና አዳማ ሳይንስና ቴክኖሎጂ ዩኒቨርሲቲዎችን ጨምሮ የከፍተኛ ትምህርት ተቋማትን እንዲመራ ""የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር"" የሚል አዲስ ሚኒስቴር መስሪያ ቤት ተቋቋመ፡፡",3
ውሳኔን ተግባራዊ ያለማድረግ,3
የትራፊክ መብራት ባለበት ኣከባቢ በእጅ በሚገፋ ወይም የሚሳቡ ጋሪ እየገፉ ማለፍ ፣,3
ከሚመለከተው ፅሕፈት ቤት ፍቃድ ውጭ ከተፈቀደው ልክ በላይ ትርፍ ሰው መጫን በያንዳንዱ ሰው ብር 100 ይቀጣል ፣,3
ከሚመለከተው ፅሕፈት ቤት ፈቃድ ውጭ ከተፈቀደልሕ መደበኛ የስራ ፍቃድ ውጭ ወይም ኮንትራት መስራት ።,3
ማንኛም ዓይነት ቴክኒካዊ ወይም ከኣካላዊ ጉድለት ያለው ተሽከርካሪ የፊት መስተዋት የተሰነጠቀ ወይም ንፋስና ኣባራ የሚያስገባ ስንጥቅ ያለው ወይም የቀኝና የግራ ማሳያ መስተዋት ስኮፕዮ የሌለው ተሽከርካሪ በመንገድ ላይ እንዲንቀሳቀስ ማድረግ ፣,3
የሥራና የተግባር ትምህርቶች የሥርዓተ ትምህርት ዴስክ ኃላፊ  አቶ ማተቤ አለማየሁ,3
በከተማና ከከተማ ውጭ ሊበላሽ ወይ ሊበን የሚችል ማንኛውም ዓይነት ጭነት ሸራ ሳይሸፍኑ ማሽከርከር ፣,3
ከሚመለከተው ፅሕፈት ቤት ፍቃድ ውጭ የተደመሰሰ ፣ በከፊል የተቆረጠ ወይም በግልፅ የማይታይ ወይም የፊት ወይም የኃላ ሰሌዳ ብቻ ያለው ተሽከርካሪ ወደ ስራ ማሰማራት ፣,3
ኣቶ ዳዊት ኣዜነ፡ ሓላፊ ዴስክ መሰረተ ልምዓትን ኣገልግሎትን ትምህርቲ,3
ለሚያሸንፉ ኢንተርፕራይዞች የገንዘብ ሽልማት (ለመነሻ የሚሆን)፣ በዓይነታቸው ልዩ የሆኑ,3
የሚያውክ ድምፅ እያሰማ ወይም ከመጠን በላይ ጢስ የሚያወጣ ተሽከርካሪንማሽከርከር ፣,3
ደንብ ተላልፋሃል ተብሎ የተከሰሰው ኣሽከርካሪ ጥፋቱ ዓይነት የሚገልፅ ፍርም ሞልቶ ይሰጣል ፣,3
ባለ ንብረት ወይም ኣሽከርካሪ ሰሌዳው የተፈታውን ተሽከርካሪ በፈለገበት ቦታ ወስዶ ማቆም ይችላል ።,3
ኣንደኛ ደረጃ ቅጣት ብር 50,3
ከምሽቱ 12 ፣ 30 ሰዓት በኃላና ከንጋቱ 11 ፣ 30 በፊት በመንገድ ላይ ጋሪ መንዳት ፣,3
የትግልና የኑሮ ተሞክሮዎች ያነጠሩልን ሐሰተኛ ግንዛቤዎች,3
መንገድን ለመክፈል ተብሎ በተሰመረ መስመር ረግጠህ ማሽከርከር ፣,3
ዓይነ ስውራን እና የስነ-ኣእምሮ በሽታ ያላቸው ዜጎች ፣,3
ትምህርት ቤቶች ዝግ ከመሆናቸውና ተማሪዎች ቤት ውስጥ ከመዋላቸው ጋር በተያያዘ ጊዜያቸውን ለፈጠራ ተጠቅመው የሚያመጧቸውን ፈጠራዎች ወደ ምርትና አገልግሎት ማሻሻል በመስገባት የማህበረሰቡን ችግር በመፍታት አስተዋጻኦ እንደሚኖረውም ተገልጷል።,3
ይህ አዋጅ በነጋሪት ጋዜጣ ትግራይ ታትሞ ከወጣበት ቀን ጀምሮ የፀና ይሆናል ።,3
ተሳፋሪ ቀደም ሲል የተጠቀመበትን የጉዞ ትኬት ተቀብለህ ለሌላ ተሳፋሪ መልሰህ መሰጠት ፣,3
በማንኛውም ዓይነት ጭነት በጫነ ተሽከርካሪ ሰው ጭኖ የተገኘ በያንዳንዱ ሰው ብር 300 ተቀጥቶ በተገኘበት ቦታ ሰዎችን ያወርዳል ፣,3
በጋሪ ላይ ቁመው ወይም እየጋለቡ በመንገድ ላይ መንዳት ፣,3
መደበኛ ያልሆነና የሕይወት ዘመን ትምህርት ኘሮግራሞች ዴስክ ኃላፊ,3
ከሚመለከተው ፅሕፈት ቤት ፈቃድ ወጭ በዕለት ሰሌዳ የንግድ ስራን መስራት ፣,3
ኣንደኛ ደረጃ ቅጣት ብር 30,3
በተለያዩ ምክንያቶች በሚመለከተው ፅሕፈት ቤት ሰሌዳ ተፈቶ እያለ ተሽከርካሪን በመንገድ እንዲንቀሳቀስ ማድረግ ፣,3
በሳይክል ላይ ሰው ማፈናጠጥ ፣,3
የማህበራዊ ሣይንስ ትምህርቶች የሥርዓተ ትምህርት ዴስክ ኃላፊ አቶ ኡመር ኢማም,3
ለቁጥጥር ኣላማ በትራፊክ ፖሊስ እዲቆም ተጠይቆ ያለመቆም ወይም ጥሶ መሄድ ፣,3
የጋሪ መንጃ ፍቃድ ኑሮት ሳይዝ ጋሪ መንገዳ ።,3
የቆሰለ ወይም ኣካላዊ ጉዳት የደረሰበት እንስሳ ጋሪ እንዲጎትት ማድረግ ፣,3
ከኣንድ ዓይነት ደረጃ ጥፋት ከመጀመሪያው ጥፋት ደረጃ ዓይነት የተለያ ከሆኑ በመጀመሪያው ላይ ተደምሮ ይቀጣል ፣,3
የመተባበር ግዴታ ይህንን ደንብ ተግባራዊ ለማረግ መንግስታዊ ሆነ መንግስታዊ ያልሆነ ድርጅቶች ፣ የትራንስፖርት ማህበራትና ግለሰቦች የመተባበር ግዴታ ኣለባቸው ።,3
የትምህርት ምዘናና ፈተናዎች አገልግሎት,3
አክለውም በተቋማት የሥነ ምግባር ግንባታና የሙስና መከላከል ሥራ የአንድ ቀን ስራ ባለመሆኑ የስነ ምግባር መከታተያ የሥራ ክፍሎች በእቅዳቸው የተቀመጡ ተግባራትን በተቀናጀ አመራር ፣በጋራ ኃላፊነት፣ በጠንካራ ክትትልና ተጠያቂነት ማስፈጸም እንደሚጠበቅባቸው አስገንዝበዋል።,3
ዝርዝሩ የትግራይ ክልል ጤና ቢሮ በሚያወጣው መመሪያ ይወሰናል ፣,3
ተ/መሪ ሥራ አስፈፃሚ የሆኑት ወ/ሮ አሰግድ ምሬሳ ባስተላለፉት መልዕክት በአስቸጋሪ ሁኔታ ውስጥ የሚሰሩ መምህራንና የትምህርት ባለሙያዎችን ሙያዊ አቅም ለማሰደግ የሚረዳ የኣይ ሲቲ ቴክኖሎጂ ፕሮጀክትን ወደ ተግባር ለማስገባት እየተሠራ መሆኑን ገልፀዋል።,3
የትግራይ የጦር ጉዳተኞች ማሕበር ከፍለው ለመታከም ዓቕም የላቸውም ብሎ የወሰነላቸው የማህበሩ ኣባላት የሆኑ የጦር ጉዳተኞችና ቤተሰባቸው ፣,3
ክትትል:- ሁሉም ሰልጣኞች በተማሩት ትምህርት አጥጋቢ ዕውቀት ማግኘታቸውን ለማረጋገጥ መልስ ሲሰጡ መመልከት፣ በውይይት ጊዜ ያላቸውን ተሳትፎ መከታተል ያስፈልጋል፡፡ ጥሩ የትምህርት አቀባበል ያላቸውን ሰልጣኞች ተጨማሪ ሥራ በመስጠት ይበልጥ እንዲተጉ በማድረግ እንዲሁም ዝቅተኛ አቀባበል ላላቸው ሰልጣኞች ተጨማሪ ድጋፍ በማድረግ ያላቸውን ክፍተት መሙላት የሚ- ፈለገው የእውቀት ደረጃ ላይ እንዲደርሱ ማገዝ ያስፈልጋል፡፡,3
በህዝብ መጓጓዣ ተሽከርካሪ ላይ ወደ ጎን ፣ ወደ ፊት ወይም ወደ ኃላ የሚንጠለጠል እቃን ጭኖ ማሽከርካር ፣,3
ለሁለተኛ ጊዜ የተፈፀመው ጥፋት ከመጀመሪያው የጥፋት ደረጃ የተለየ ከሆነ ከመጀመሪያው ላይ ተደምሮ ይቀጣል ፣,3
በ10 ሜትር ርቀት ላይ ሊደመጥ የሚችል ክላክ ባንገቱ ያላደረገ እንስሳ ጋሪ እንዲጎትት ማድረግ ፣,3
ለሰው ሆነ ለእቃ ከተፈቀደው ታሪፍ የዋጋ መጠን በላ በመጨመር እንዲከፍል ማድረግ ወይም እንዲከፍል መጠየቅ ፣,3
የኢትዮጵያ ኢኖቬሽንና ቴክኖሎጂ ሚኒስቴር ከውሃ፣ የመስኖና የኢነርጂ ሚኒስቴር ጋር በመተባበር,3
ከፌደራል እስከ ትምህርት ተቋማቱ ለሚተገበሩ የትምሀርት አይ ሲቲ መሰረተ ልማቶችና ለሚለሙ ሲስተሞች ፖሊሲ፣ የትግበራ ስትራቴጂ፤ ስታንዳርድ እና የአጠቃቀም መመሪያ፣ ሌሎች ሰነዶችን ማጥናት፤ማፀደቅ እና መተግበር አጠቃላይ ትምህርት,3
የነፃ ህክምና ማለት ወጪው ኣግባብ ባለው መንግስታዊ ኣካል ወይም ሌላ ሶስተኛ ወገን ተሸፍኖ ዓቅም ለሌላቸው ዜጎች በነፃ የሚሰጥ የጤና ኣገልግሎት ነው ፣,3
የመምህራንና የትምህርት አመራር ልማትና አስተዳደር መሪ ሥራ አስፈፃሚ,3
ኣቶ ዮውሃንስ ወጋሶ፡ ፈጻሚ ዳይረክተር መደባት ትምህርትን ምምሕያሽ ጽሬትን,3
በኢፌዴሪ ሕገ መንግሥት ውስጥ አንቀጽ 39 ላይ የተቀመጠው እስከ መገንጠል የተዘረጋ የብሔር ብሔረሰቦች መብት አንዳችም ጊዜ መብቶችን በማስከበር ረገድ አለኝታ ሆኖ አያውቅም፡፡ ይህ አንቀጽ የጠቀመው ነገር ቢኖር፣ ከአስተዳደራዊ አወቃቀሩና ይሰበክ ከነበረው ለየብሔር የማድላት አስተሳሰብ ጋር ሆኖ፣ የአገራዊ እኛነትን ማጎልበት በማዳከም ነው፡፡ አንቀጹ ባሰኘ ጊዜ የተወሰኑ ቅድመ ሁኔታዎችን አሟልቶ መነጠል መብት ነው የሚል ዋሾ ግንዛቤን ይለፍፋል፡፡ የዚህ መብት ሊቅ ነን ባይ ሰባኪዎችም ‹‹ብሔር/ብሔረሰቦች መብቶቼ ተጓደሉ ወይም ሰሚ አጡ ባሉ ጊዜ የመነጠል መብታቸውን መጠቀማቸው አግባብ ይሆናል›› እያሉ አሳቻ መንገድን ያመላክታሉ፡፡ እናም በዚህ የተሳሳተ ‹‹ንቃት›› ምክንያት ሁሉም በየበኩሉ የመሬት ይዞታዬ የሚለውን ለማሟላት እስከ መጋጨት ድረስ እየሄደ ሲፋተግ ነው የኖረው፡፡ ‹‹አንቀጽ 39 ተነካ ማለት የብሔር መብቶች መሻር ማለት ነው… ለዚህ አንቀጽ እስከ ደም ጠብታ እንዋደቃለን!›› ባይነት የብሔር ሙሉ መብቶችን ማረጋገጫ ውል የሳተ ሐሰተኛ ግንዛቤ ነው፡፡ አሁንም እንድገመው! የቡድንና የግል መብቶችን በማይቀለበስ አኳኳኋን ማስከበር ከፈለግን፣ መዋደቅ ያለብን ዴሞክራሲ አገረ መንግሥታዊ ሥርዓትና የኅብረተሰብ ባህል ሆኖ እንዲገነባ ነው፡፡ ይህንን ሥርዓት መገንባት ከቻልን ጎደሉ/ቀሩ የምንላቸውን መብቶች ለማስጨመር፣ ሳሱ የምንላቸውን ለማጠናከር ሰላማዊ ዕድሎች ይኖራሉ፡፡ በደል ባይኖርም መነጠል ሕዝብ ገብ ጥያቄ ሆኖ ቢመጣና በምክክር/ በድርድር አልበገር ቢል፣ ጥያቄው አክብሮት አግኝቶ በውሳኔ ሕዝብ (ሪፈረንደም) መልስ ለማግኘት የሚበቃውም፣ ዴሞክራሲ በጎመራበት ዓውድ ውስጥ ነው፡፡ እንደ እነ ካናዳ ባሉ አገሮች ውስጥ የተነሳን የመነጠል ጥያቄ፣ ዴሞክራሲያዊ መልስ እንዲያገኝ ያስቻለው ሥርዓተ ዴሞክራሲው እንጂ፣ መነጠልን መብት አድርጎ የደነገገ አንቀጽ በሕገ መንግሥት ውስጥ መቀመጥ አይደለም፡፡,3
